svid1,svid2,svid3,svid4,svid5,svid6,svid7,svid8,svid9,svid10
56.54031732130103,59.98195056798251,59.78668609540561,59.143672189412335,56.25642137751428,58.20332811033557,54.5660141731776,56.929901798870965,53.124846155246395,54.00962832590215
55.12563559287254,59.746147096667606,61.4419356654243,58.88811391461509,58.074445401392865,57.93513854504377,55.34672260583934,57.01661486840621,54.268425981971575,53.105161532374304
54.67220197357036,61.45731861280816,59.53241183781211,57.03135969941716,58.2117251708735,57.867283010008904,55.28876082999889,54.672890523432045,55.45157988747003,53.91662896129197
55.00375639930978,59.33767816698566,61.23206228465878,59.43248265622767,58.418127496525784,56.57393438651929,57.218207597724984,55.8939816295628,55.73432357902239,52.35559216971161
54.74896139798044,60.7176931070651,58.92121711319894,59.72301672979104,56.71316560626894,56.294233350733656,55.535314169107565,55.51338568700555,55.35427093582015,55.411181167482845
55.181805503944794,59.73647328723402,59.648476176602614,60.851383792431186,58.278319915849615,56.28085109699847,56.44041427600975,56.826242453787074,55.18998198538745,54.4525577623621
53.00193653313095,59.29633515975088,60.88462624678263,58.88555421141027,56.96854382365329,56.73244224537848,57.90132465379764,56.65244504419073,55.07391229099746,54.48594443145441
51.28335361601352,57.61599284642208,60.148100357925706,60.54304498584155,57.875589398494306,57.73107608909295,56.11298545905364,56.251203625699375,55.87591363125935,54.76297278411402
53.4514272067625,59.59431798012784,59.4471518004703,57.44092044702901,58.232179455607195,57.87918193062333,54.42175282810897,57.13276618200185,57.864394311022785,54.39348642785599
52.48819568251208,61.282266830684534,61.66882821607277,60.28224738373783,59.835816846989474,58.90805406114151,56.52940003468508,55.93986416130751,56.156809005614086,55.131105497067736
52.83394470318229,58.853896792673716,59.89790989442266,60.088416631858735,59.26864012462504,55.63824565028958,58.13276381173296,55.34067596634027,56.06643165952136,54.92040921371709
54.284883107883275,56.56654802717002,60.07635906710446,58.90200032307601,58.92360334756158,59.054296709173364,56.462300783143085,54.45732849554921,55.97807136387674,53.74841588007454
51.275563038000364,59.72627304343859,59.71594027894408,59.98778666378323,59.73635191324849,58.804018402675034,57.29625921735357,54.55560525149816,53.93307954651134,54.5786786544136
52.89953602392592,58.16789153247446,59.13311293331881,57.08458800127201,57.364215717011284,57.045645003067854,57.41413615145249,56.0539201239612,55.14879918312666,56.37035007273715
52.835604598593434,57.519174399482004,60.181808693601944,59.35867995437452,57.588972254525544,57.70606099846823,56.976877807409345,55.33205430617369,57.82917929140562,55.80555304722413
52.10428945401607,58.70336467401728,61.2918901823423,59.714729743420875,58.43373152153106,58.36722271908629,58.298594634390454,56.4598425944427,53.89540142482872,54.439088505669176
52.51484934005108,57.81408656503919,59.889238236260226,59.42416878149669,59.4906924115621,58.04445730663626,55.96694591383726,57.00873797269034,57.07168661847867,56.554120829629156
50.68989332702989,60.126572453714935,61.267528190379544,60.19454069090845,59.09671186640854,58.32342264559928,56.70320900892427,54.99441618571039,55.78473439018202,52.71405215477307
50.21794198506999,59.21048405377175,59.16300747762384,60.193009878141986,58.77490334725801,59.47851882523011,56.28659096768279,57.314544822538295,55.627173511340686,54.80978903271408
51.68906788203323,59.53831099023335,60.24023789563428,57.99210015464095,60.11195162383189,57.68274177288448,56.582728157368685,55.04412769762891,57.79348183778393,55.726801445965556
51.12061181041346,58.20448158737116,60.69286649778566,59.92907801180913,59.11132461962462,57.88192931756835,59.063821901843305,56.61560961851253,55.42970541170064,56.23180779383611
51.540666203598036,58.64920065654992,60.550034080876685,58.80145182671557,58.787772423359996,55.42631209888316,57.31418598929516,56.616955166297174,55.303105838131124,56.61797235395715
50.112459893009735,58.10495655277273,59.85315056961509,60.713820574739565,58.32494902216292,57.751053950195505,58.70116096718562,55.667810011058066,56.52169985409618,54.81997873480321
51.273678141258934,58.835235120247624,58.096632308812076,59.86133384721538,59.64874222300676,56.99567514247068,57.03747223067189,57.44372327967995,56.985988362068355,55.235198070482944
49.11819835343546,56.23597466132693,59.87905013537369,60.60564139952415,57.809240001470776,55.43973632375968,58.033581461149105,55.95503378359559,57.020983304264846,56.640367934044505
48.09048823099874,58.33706690612613,60.924222660239884,62.11397796335501,59.46288473156059,59.759798838992666,56.49782653421756,57.66100365665321,56.89694093633056,54.98510968482263
46.86479820566544,59.307174453304526,60.65464311500991,60.9257308506871,59.58014618787701,58.84009065794603,56.08838491521922,57.66782031446594,55.75460154916725,54.217954674225794
47.55224310050697,59.88139363528829,59.902672277189055,57.49428749801578,59.172274294389744,56.79090007396278,56.23438421534875,56.032894737029174,56.188318556821756,57.35732619757802
49.22474715453393,58.912138462468626,61.36567412316708,58.5401981723895,60.15718157173434,57.60892708662228,58.851431794214385,56.6664433691199,56.049406793968636,54.446108063053025
46.694911260852074,58.12464492041819,58.91607850724385,59.77515478867142,60.77521245661322,58.906168229956705,56.252254721171916,57.05430231262537,56.372388088374805,55.63346697522869
47.4622231881024,56.17290772027306,60.398727264814205,60.11373371034613,58.10483061213979,56.430960108484015,55.355858595205795,56.5099548710224,55.800798228329825,55.05907732883604
49.77722350874328,57.92481613200924,61.63004999797989,59.94133267261115,59.6971041545765,57.202410265481724,56.39061930488665,57.75938867351815,54.887516475965285,55.506975720841844
48.27494483523606,55.70240719597594,61.532468723043685,59.767587610866414,58.35249362706876,58.364339455023774,60.12892767366647,55.86290667601802,56.29323149499514,53.95603227085319
48.97825172342499,56.65899677271892,61.91047039130136,60.72788312473388,59.51241226271485,57.99316783268979,58.46291941304466,55.679072407382044,56.81530367941378,57.007267786920266
45.95658287789347,57.235342155753465,58.67318147073595,59.058793301967974,58.80412716749367,58.875949905881065,56.29094727573023,57.10978610295779,57.15008212280208,55.99716200902803
44.250957211353324,57.05724571579375,59.48761299300147,60.31109374849151,58.65748279370435,57.8403145428125,59.0805142597067,55.190575678605796,57.00345140443368,54.85884311603752
47.992157855202166,58.101579190320166,60.030320748311524,59.4826125141394,58.95592120172458,61.09629841684769,57.02614552013208,57.52109223572535,58.006348816534725,56.12812775758284
44.82588384446196,56.8176907480041,60.66442072358414,61.00349927408964,59.861719568063435,57.65943697252798,56.83151705822909,56.12210273437823,56.87015418991793,56.08742795178825
46.103149845947044,55.71843572691997,58.6292387102732,60.14907687800379,59.45937293578082,57.295419755305915,55.610789824650944,56.59735289756934,56.93655094868307,55.507275153508864
46.00121418579997,56.37272426447601,60.093145951888765,58.87609200104862,59.188695314715964,59.23203976778377,58.28806387960542,57.236742867318455,56.28688466644302,55.21465027539511
44.609756613063006,55.97683413384908,58.93432088705609,58.891469370844305,60.57892767063469,60.12789116316528,56.79267386288193,58.51938812587957,56.76014575964812,56.02521060299567
46.8885966368821,57.6954042346967,59.633566340423044,61.993036430214644,60.55505182236507,57.37514747390948,60.616068277926075,58.91917893789684,56.4068349898541,54.23905095914609
46.665529434959716,55.01361351197612,58.0941862024894,60.64301341217036,59.58862931759206,58.19039135506473,57.932803349674,57.15896459946169,53.66712792592105,55.316505065827926
45.4509196893996,55.86595543761558,60.30797853146346,60.77628389048503,57.95641151771979,59.212712429307814,57.14360406895335,58.2472894498617,56.599894998055376,56.159892168307394
44.65645931649877,57.14201131747296,57.71689367651454,59.50355529696639,57.05666756114367,60.090740765266325,58.62000185812302,56.6637271229178,57.549009198418126,56.499383234686135
44.66718570213625,55.23668923498254,59.997902732530044,59.61921386266362,59.17513544413047,59.04958664353264,57.62785361123782,56.3546682339445,55.86648112993117,56.12060224114068
43.17309568201772,56.344516894056966,58.310759786475785,57.87078292006201,60.17456773403635,59.57909005968963,58.011985013224944,58.86834599706702,56.350703374113415,57.29430629528966
43.82678003164379,55.85666183135627,58.72169376523385,60.79996228102778,58.45832391448451,57.202547493987616,57.898942319517275,57.179108922869375,56.505701319679225,57.558707734959114
43.76146310369342,55.34963641800897,60.08340204824868,60.0101388075307,60.81039825713693,57.47428247938181,58.839286773408794,58.315417384395744,58.63384695363831,56.12941928080619
42.81855299871848,53.79529741159545,59.750372927953165,61.206490253106004,58.698362904858946,58.17052372575612,58.64370554642049,57.574063315285514,56.68689461236984,56.62819277839114
44.32834982829007,55.444300891707584,58.143107367522596,61.39611604891502,61.00795223215645,58.7945619457668,58.34233579469514,57.50808826034595,56.867874289627245,56.305732846431894
41.86508208322151,54.75354167610126,56.9424602394962,60.151305773831034,60.9423514553662,58.57124104734443,56.37924320473644,56.83542893829428,56.53466361396247,55.23635004433563
42.65476976876523,55.41347626458574,59.49692466064795,60.45758503285264,60.50268184455723,59.3834835902015,59.05465094028227,58.396502660166156,56.66114305143336,56.17624374028564
40.67624766559939,53.530483685580045,59.46213324484814,61.147011004374775,58.91867965572596,58.63355572798967,58.855249603429876,55.92691563881051,57.0509998845208,55.080457539817225
43.25130420805794,55.367170566434034,57.68877402716591,59.63924989039788,61.328516935357655,58.17587142785809,55.80121584583694,58.87520305327786,58.71281112018636,56.90467766194336
43.32698414355767,55.35642051070162,60.94920641110529,60.92187443860057,59.58584993807254,59.8156397941907,57.6441826223662,58.20724968978137,57.543931168296766,58.210742045098634
43.04020315790592,55.9526025807637,59.98010222940183,58.124342732895876,59.60880529884453,60.671458725690435,57.685239481357925,58.940165049087284,55.79943447461005,57.236745511248515
45.17627220299872,53.91716179428001,57.55654290977747,60.59565333689501,59.8039191075305,59.505961128660395,58.19876167714825,56.81356925787402,57.79549038798964,56.540030833679694
43.04209467329077,53.55438752562661,59.88711259628811,59.72666766584681,58.39027156588328,58.696213107477895,59.09755144618075,57.68226024533315,57.62260590353545,55.33390370738406
41.00937169727964,55.00407764441683,57.57607018095819,60.14918660220817,60.5522614405555,58.59851445272096,59.0770867650629,58.41947734707397,57.52016064269382,57.51805006802602
44.468996530068004,52.90040586369997,60.451864441615,58.94097225785244,61.06307824447856,59.16604569557934,57.72109257266372,58.51425427056072,59.453022566388505,54.99136202537932
40.74435873450856,52.9355688934378,60.517264236778686,59.13130413352182,60.767063206989945,59.784199249992696,58.275500838354,56.897469526145336,56.27732627504173,57.26027841594064
42.31785018041262,53.33102102063188,60.542158353078726,59.33499050295271,59.57411686371698,58.26475296119171,58.639911089553294,55.90552448106935,57.22728263132224,56.69893502476372
42.14197346685721,52.3494202647841,57.43266401344379,59.92560551524255,59.21354433736761,59.03331841522177,59.175183391095416,58.76127390243084,57.444075065069995,56.06367299792173
40.39423787458731,54.76827436142501,58.28748828508478,59.09889890375306,59.352697296930906,59.54945279223449,60.16995607380841,58.83514635037313,56.43759251758802,56.88281070985361
42.549883521308615,54.1322923345791,57.28581381591935,58.40592624904809,61.42393959368125,59.554928268398015,61.03232325212896,59.597465854064716,56.76705388835763,56.89470180747689
41.39523626979097,50.84006941128803,57.532035889587405,61.943605918746826,61.00194928735521,58.98992348894732,59.379133698257206,58.985613031144666,56.76690912827152,56.76092564109648
41.50330971039995,50.71060450725404,60.508690117664955,60.518350574758166,59.75048391632929,59.77951728105561,58.89019136393519,57.51242809003861,58.18921659315308,56.20923669585757
40.15400734601564,52.046392793448376,58.51391007479526,58.93768797167337,59.40575416564711,59.30179947450184,57.71168959845707,58.98903517689048,56.61284660343633,57.21081336296079
42.03549578611591,53.03571665710038,58.06314153598813,59.49224096607693,58.69660562041567,58.35866580153726,60.192762329715194,56.55071111872074,58.32632065698025,55.50000663100119
